review_id,score,comment,reviewer_id,reviewee_id,l_id,create_at,is_deleted
7667,4,物主回覆很快，取還都很順利，物品也完全符合需求。,8561,3592,13668,2025-12-10 10:20,False
7668,5,物主回覆很快，取還都很順利，物品也完全符合需求。,8795,9155,11347,2025-12-10 10:20,False
7669,3,物品狀況很好，使用起來很方便，謝謝出借！,5634,7087,3484,2025-12-10 10:20,False
7670,4,物主回覆很快，取還都很順利，物品也完全符合需求。,8798,4431,4030,2025-12-10 10:22,False
7671,5,物品狀況很好，使用起來很方便，謝謝出借！,3903,5932,7323,2025-12-10 10:24,False
7672,4,物主回覆很快，取還都很順利，物品也完全符合需求。,1876,2319,11914,2025-12-10 10:24,False
7673,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,8873,3842,12477,2025-12-10 10:25,False
7674,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3250,4757,13246,2025-12-10 10:25,False
7675,4,物主回覆很快，取還都很順利，物品也完全符合需求。,9568,2108,11715,2025-12-10 10:28,False
7676,4,物主回覆很快，取還都很順利，物品也完全符合需求。,5849,471,17473,2025-12-10 10:29,False
7677,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6011,6898,16816,2025-12-10 10:30,False
7678,5,物品狀況很好，使用起來很方便，謝謝出借！,6745,2063,16206,2025-12-10 10:30,False
7679,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4981,193,16350,2025-12-10 10:30,False
7680,3,物主回覆很快，取還都很順利，物品也完全符合需求。,6901,5413,15011,2025-12-10 10:34,False
7681,5,物主回覆很快，取還都很順利，物品也完全符合需求。,255,423,4991,2025-12-10 10:36,False
7682,4,物品狀況很好，使用起來很方便，謝謝出借！,3842,8873,12477,2025-12-10 10:38,False
7683,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,643,3391,17923,2025-12-10 10:39,False
7684,5,物主回覆很快，取還都很順利，物品也完全符合需求。,7112,8196,13502,2025-12-10 10:40,False
7685,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5068,6223,8304,2025-12-10 10:43,False
7686,5,物主回覆很快，取還都很順利，物品也完全符合需求。,3598,3140,12330,2025-12-10 10:44,False
7687,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9820,3111,7611,2025-12-10 10:44,False
7688,5,物主回覆很快，取還都很順利，物品也完全符合需求。,727,2191,10323,2025-12-10 10:46,False
7689,5,物品狀況很好，使用起來很方便，謝謝出借！,1529,40,13412,2025-12-10 10:46,False
7690,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4795,2612,4922,2025-12-10 10:46,False
7691,5,物主回覆很快，取還都很順利，物品也完全符合需求。,3818,5462,7046,2025-12-10 10:48,False
7692,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1987,957,4890,2025-12-10 10:49,False
7693,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4137,8939,3096,2025-12-10 10:51,False
7694,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3499,1504,18058,2025-12-10 10:51,False
7695,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,8273,7855,2916,2025-12-10 10:51,False
7696,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,998,1745,18416,2025-12-10 10:52,False
7697,5,物主回覆很快，取還都很順利，物品也完全符合需求。,6031,2518,6156,2025-12-10 10:54,False
7698,4,物主回覆很快，取還都很順利，物品也完全符合需求。,3020,6285,18227,2025-12-10 10:55,False
7699,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2872,9048,18633,2025-12-10 10:55,False
7700,4,物主回覆很快，取還都很順利，物品也完全符合需求。,8861,6217,12880,2025-12-10 10:56,False
7701,5,物主回覆很快，取還都很順利，物品也完全符合需求。,9375,7387,15577,2025-12-10 10:56,False
7702,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1896,9527,9909,2025-12-10 10:58,False
7703,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9095,1361,6342,2025-12-10 11:01,False
7704,4,物品狀況很好，使用起來很方便，謝謝出借！,6086,4514,4783,2025-12-10 11:02,False
7705,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2935,8595,12081,2025-12-10 11:04,False
7706,5,物品狀況很好，使用起來很方便，謝謝出借！,8780,538,13260,2025-12-10 11:04,False
7707,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7444,679,13362,2025-12-10 11:05,False
7708,4,物主回覆很快，取還都很順利，物品也完全符合需求。,8046,2001,12416,2025-12-10 11:08,False
7709,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7284,6048,9724,2025-12-10 11:10,False
7710,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9872,4518,18590,2025-12-10 11:10,False
7711,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7854,3749,12189,2025-12-10 11:10,False
7712,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,250,5199,12272,2025-12-10 11:10,False
7713,5,物品狀況很好，使用起來很方便，謝謝出借！,7355,2610,16990,2025-12-10 11:14,False
7714,5,物品狀況很好，使用起來很方便，謝謝出借！,9218,8131,10262,2025-12-10 11:17,False
7715,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,581,5748,17680,2025-12-10 11:18,False
7716,4,物主回覆很快，取還都很順利，物品也完全符合需求。,3488,4295,12563,2025-12-10 11:19,False
7717,5,物主回覆很快，取還都很順利，物品也完全符合需求。,7554,4966,13028,2025-12-10 11:22,False
7718,5,物主回覆很快，取還都很順利，物品也完全符合需求。,6273,1380,2847,2025-12-10 11:23,False
7719,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2297,4017,10925,2025-12-10 11:23,False
7720,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5824,8298,6962,2025-12-10 11:23,False
7721,5,物品狀況很好，使用起來很方便，謝謝出借！,8590,6030,17815,2025-12-10 11:23,False
7722,4,物主回覆很快，取還都很順利，物品也完全符合需求。,7157,3536,4531,2025-12-10 11:24,False
7723,3,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4699,6116,1613,2025-12-10 11:25,False
7724,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3102,5000,9495,2025-12-10 11:25,False
7725,4,物主回覆很快，取還都很順利，物品也完全符合需求。,321,3825,9723,2025-12-10 11:27,False
7726,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6515,8988,10534,2025-12-10 11:27,False
7727,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6436,7304,8306,2025-12-10 11:32,False
7728,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3522,8836,10464,2025-12-10 11:32,False
7729,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1092,8883,12866,2025-12-10 11:32,False
7730,4,物主回覆很快，取還都很順利，物品也完全符合需求。,8388,4345,18256,2025-12-10 11:33,False
7731,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2722,4469,10213,2025-12-10 11:34,False
7732,4,物品狀況很好，使用起來很方便，謝謝出借！,9551,5385,9828,2025-12-10 11:34,False
7733,4,物品狀況很好，使用起來很方便，謝謝出借！,7131,638,14389,2025-12-10 11:35,False
7734,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4154,1759,13213,2025-12-10 11:40,False
7735,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4431,8798,4030,2025-12-10 11:40,False
7736,4,物品狀況很好，使用起來很方便，謝謝出借！,331,1243,15954,2025-12-10 11:41,False
7737,4,物品狀況很好，使用起來很方便，謝謝出借！,8177,5967,10714,2025-12-10 11:41,False
7738,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,992,3352,2385,2025-12-10 11:41,False
7739,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5367,2891,5203,2025-12-10 11:41,False
7740,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,8336,6568,10142,2025-12-10 11:43,False
7741,4,物主回覆很快，取還都很順利，物品也完全符合需求。,2060,7822,14250,2025-12-10 11:44,False
7742,2,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1470,3612,12797,2025-12-10 11:44,False
7743,5,物品狀況很好，使用起來很方便，謝謝出借！,8318,631,14353,2025-12-10 11:44,False
7744,4,物主回覆很快，取還都很順利，物品也完全符合需求。,4574,3015,1546,2025-12-10 11:45,False
7745,5,物品狀況很好，使用起來很方便，謝謝出借！,8287,1472,6820,2025-12-10 11:45,False
7746,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9778,5513,11853,2025-12-10 11:47,False
7747,4,物主回覆很快，取還都很順利，物品也完全符合需求。,4141,3863,16869,2025-12-10 11:48,False
7748,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7411,6129,10254,2025-12-10 11:49,False
7749,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4110,9847,13605,2025-12-10 11:52,False
7750,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1272,818,12319,2025-12-10 11:57,False
7751,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,859,4212,8338,2025-12-10 12:01,False
7752,5,物主回覆很快，取還都很順利，物品也完全符合需求。,1775,7914,12845,2025-12-10 12:03,False
7753,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4660,6142,17278,2025-12-10 12:04,False
7754,5,物品狀況很好，使用起來很方便，謝謝出借！,3343,1841,13525,2025-12-10 12:04,False
7755,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4943,8422,5118,2025-12-10 12:07,False
7756,4,物主回覆很快，取還都很順利，物品也完全符合需求。,3356,3199,10028,2025-12-10 12:07,False
7757,5,物品狀況很好，使用起來很方便，謝謝出借！,9689,4789,18383,2025-12-10 12:08,False
7758,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4497,6665,2642,2025-12-10 12:08,False
7759,5,物品狀況很好，使用起來很方便，謝謝出借！,4518,5217,2627,2025-12-10 12:08,False
7760,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,631,8318,14353,2025-12-10 12:08,False
7761,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3536,7157,4531,2025-12-10 12:09,False
7762,4,物主回覆很快，取還都很順利，物品也完全符合需求。,9265,7501,12454,2025-12-10 12:11,False
7763,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3863,4141,16869,2025-12-10 12:12,False
7764,5,物主回覆很快，取還都很順利，物品也完全符合需求。,7244,4487,10503,2025-12-10 12:14,False
7765,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4184,2869,9982,2025-12-10 12:14,False
7766,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6403,9839,4925,2025-12-10 12:15,False
7767,5,物品狀況很好，使用起來很方便，謝謝出借！,7813,5962,3767,2025-12-10 12:18,False
7768,4,物品狀況很好，使用起來很方便，謝謝出借！,2006,3106,17506,2025-12-10 12:18,False
7769,5,物主回覆很快，取還都很順利，物品也完全符合需求。,6629,5883,10913,2025-12-10 12:19,False
7770,5,物主回覆很快，取還都很順利，物品也完全符合需求。,7824,4236,17708,2025-12-10 12:20,False
7771,5,物主回覆很快，取還都很順利，物品也完全符合需求。,2689,9043,15335,2025-12-10 12:21,False
7772,5,物品狀況很好，使用起來很方便，謝謝出借！,7931,3999,6643,2025-12-10 12:21,False
7773,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4377,6489,4983,2025-12-10 12:22,False
7774,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7252,9652,12278,2025-12-10 12:23,False
7775,4,物品狀況很好，使用起來很方便，謝謝出借！,9798,9502,3026,2025-12-10 12:23,False
7776,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2536,1254,10768,2025-12-10 12:27,False
7777,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,8557,9815,14583,2025-12-10 12:28,False
7778,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6889,1953,16337,2025-12-10 12:28,False
7779,5,物品狀況很好，使用起來很方便，謝謝出借！,2772,1792,15104,2025-12-10 12:29,False
7780,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6997,2234,10353,2025-12-10 12:31,False
7781,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6483,3418,1639,2025-12-10 12:33,False
7782,2,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,450,1271,5857,2025-12-10 12:33,False
7783,4,物品狀況很好，使用起來很方便，謝謝出借！,4265,1164,12129,2025-12-10 12:34,False
7784,5,物主回覆很快，取還都很順利，物品也完全符合需求。,5128,7642,2725,2025-12-10 12:34,False
7785,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3415,9685,11902,2025-12-10 12:35,False
7786,4,物主回覆很快，取還都很順利，物品也完全符合需求。,7485,9750,6563,2025-12-10 12:36,False
7787,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9502,9798,3026,2025-12-10 12:37,False
7788,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,573,6015,9286,2025-12-10 12:39,False
7789,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5489,344,12356,2025-12-10 12:39,False
7790,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,8196,7112,13502,2025-12-10 12:40,False
7791,3,物主回覆很快，取還都很順利，物品也完全符合需求。,8651,39,12614,2025-12-10 12:40,False
7792,4,物主回覆很快，取還都很順利，物品也完全符合需求。,3356,351,3579,2025-12-10 12:41,False
7793,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1537,7012,1582,2025-12-10 12:41,False
7794,5,物品狀況很好，使用起來很方便，謝謝出借！,6552,8623,10294,2025-12-10 12:43,False
7795,5,物主回覆很快，取還都很順利，物品也完全符合需求。,5587,8543,4595,2025-12-10 12:43,False
7796,5,物主回覆很快，取還都很順利，物品也完全符合需求。,4933,5703,5211,2025-12-10 12:44,False
7797,4,物主回覆很快，取還都很順利，物品也完全符合需求。,363,4475,8066,2025-12-10 12:44,False
7798,5,物主回覆很快，取還都很順利，物品也完全符合需求。,4069,9779,4346,2025-12-10 12:45,False
7799,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3351,8950,17597,2025-12-10 12:45,False
7800,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9750,7485,6563,2025-12-10 12:46,False
7801,4,物主回覆很快，取還都很順利，物品也完全符合需求。,3809,8886,6055,2025-12-10 12:46,False
7802,5,物主回覆很快，取還都很順利，物品也完全符合需求。,9839,6403,4925,2025-12-10 12:46,False
7803,5,物品狀況很好，使用起來很方便，謝謝出借！,743,2321,17114,2025-12-10 12:47,False
7804,5,物品狀況很好，使用起來很方便，謝謝出借！,9652,7252,12278,2025-12-10 12:48,False
7805,4,物品狀況很好，使用起來很方便，謝謝出借！,9496,100,16523,2025-12-10 12:48,False
7806,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5932,3903,7323,2025-12-10 12:49,False
7807,4,物主回覆很快，取還都很順利，物品也完全符合需求。,3137,2311,15716,2025-12-10 12:50,False
7808,4,物品狀況很好，使用起來很方便，謝謝出借！,3145,9007,6466,2025-12-10 12:51,False
7809,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7387,9375,15577,2025-12-10 12:53,False
7810,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9924,9160,7659,2025-12-10 12:54,False
7811,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7996,8222,15925,2025-12-10 12:55,False
7812,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2919,5137,15026,2025-12-10 12:55,False
7813,3,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6030,8590,17815,2025-12-10 12:55,False
7814,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4624,7547,10977,2025-12-10 12:58,False
7815,4,物主回覆很快，取還都很順利，物品也完全符合需求。,7547,4624,10977,2025-12-10 13:03,False
7816,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6442,9499,15253,2025-12-10 13:03,False
7817,4,物品狀況很好，使用起來很方便，謝謝出借！,4334,6443,17648,2025-12-10 13:03,False
7818,4,物主回覆很快，取還都很順利，物品也完全符合需求。,1641,6765,8076,2025-12-10 13:08,False
7819,5,物主回覆很快，取還都很順利，物品也完全符合需求。,8187,3234,16363,2025-12-10 13:08,False
7820,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9870,3235,1728,2025-12-10 13:08,False
7821,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4383,64,17824,2025-12-10 13:11,False
7822,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4974,9411,5758,2025-12-10 13:11,False
7823,4,物品狀況很好，使用起來很方便，謝謝出借！,4021,7669,4706,2025-12-10 13:13,False
7824,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5035,6542,13992,2025-12-10 13:13,False
7825,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6917,5560,14819,2025-12-10 13:13,False
7826,5,物品狀況很好，使用起來很方便，謝謝出借！,3797,6831,15506,2025-12-10 13:15,False
7827,5,物品狀況很好，使用起來很方便，謝謝出借！,6184,3469,8208,2025-12-10 13:15,False
7828,4,物品狀況很好，使用起來很方便，謝謝出借！,6898,6011,16816,2025-12-10 13:17,False
7829,5,物主回覆很快，取還都很順利，物品也完全符合需求。,3312,8536,14684,2025-12-10 13:17,False
7830,4,物品狀況很好，使用起來很方便，謝謝出借！,5048,4721,3252,2025-12-10 13:17,False
7831,4,物主回覆很快，取還都很順利，物品也完全符合需求。,3235,9870,1728,2025-12-10 13:20,False
7832,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6561,8017,3375,2025-12-10 13:22,False
7833,3,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2786,7477,14171,2025-12-10 13:23,False
7834,4,物主回覆很快，取還都很順利，物品也完全符合需求。,195,7220,12603,2025-12-10 13:24,False
7835,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9879,5325,14638,2025-12-10 13:24,False
7836,5,物主回覆很快，取還都很順利，物品也完全符合需求。,9119,5068,3782,2025-12-10 13:25,False
7837,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,8234,47,14011,2025-12-10 13:26,False
7838,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4996,8298,6960,2025-12-10 13:26,False
7839,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7025,996,17557,2025-12-10 13:26,False
7840,4,物品狀況很好，使用起來很方便，謝謝出借！,5248,6253,5817,2025-12-10 13:28,False
7841,5,物品狀況很好，使用起來很方便，謝謝出借！,2388,5753,4105,2025-12-10 13:28,False
7842,5,物品狀況很好，使用起來很方便，謝謝出借！,7888,2876,12051,2025-12-10 13:32,False
7843,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9779,4069,4346,2025-12-10 13:33,False
7844,4,物主回覆很快，取還都很順利，物品也完全符合需求。,8111,3656,3047,2025-12-10 13:33,False
7845,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2316,938,7365,2025-12-10 13:35,False
7846,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,402,6907,7751,2025-12-10 13:35,False
7847,5,物主回覆很快，取還都很順利，物品也完全符合需求。,7012,1537,1582,2025-12-10 13:36,False
7848,4,物主回覆很快，取還都很順利，物品也完全符合需求。,8993,7583,4443,2025-12-10 13:38,False
7849,4,物品狀況很好，使用起來很方便，謝謝出借！,2938,9833,3814,2025-12-10 13:42,False
7850,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,254,4334,17899,2025-12-10 13:42,False
7851,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,638,7131,14389,2025-12-10 13:44,False
7852,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7501,9265,12454,2025-12-10 13:46,False
7853,3,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7415,5708,13771,2025-12-10 13:47,False
7854,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5404,7172,3637,2025-12-10 13:47,False
7855,4,物品狀況很好，使用起來很方便，謝謝出借！,1759,4154,13213,2025-12-10 13:48,False
7856,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7583,8993,4443,2025-12-10 13:51,False
7857,5,物品狀況很好，使用起來很方便，謝謝出借！,3987,4686,14289,2025-12-10 13:54,False
7858,4,物品狀況很好，使用起來很方便，謝謝出借！,6556,7085,10730,2025-12-10 13:54,False
7859,4,物品狀況很好，使用起來很方便，謝謝出借！,2226,28,12164,2025-12-10 13:55,False
7860,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3480,1271,6279,2025-12-10 13:55,False
7861,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3429,8481,10217,2025-12-10 13:56,False
7862,5,物品狀況很好，使用起來很方便，謝謝出借！,5469,7101,15652,2025-12-10 13:58,False
7863,4,物主回覆很快，取還都很順利，物品也完全符合需求。,737,8781,10098,2025-12-10 13:58,False
7864,5,物主回覆很快，取還都很順利，物品也完全符合需求。,2312,8001,8313,2025-12-10 13:59,False
7865,3,物主回覆很快，取還都很順利，物品也完全符合需求。,2082,7705,7078,2025-12-10 14:00,False
7866,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9082,6721,3697,2025-12-10 14:01,False
7867,4,物主回覆很快，取還都很順利，物品也完全符合需求。,6142,2318,15977,2025-12-10 14:01,False
7868,2,物主回覆很快，取還都很順利，物品也完全符合需求。,7279,3799,5672,2025-12-10 14:02,False
7869,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5068,9119,3782,2025-12-10 14:02,False
7870,4,物主回覆很快，取還都很順利，物品也完全符合需求。,3749,7854,12189,2025-12-10 14:02,False
7871,5,物主回覆很快，取還都很順利，物品也完全符合需求。,1702,930,16980,2025-12-10 14:03,False
7872,5,物主回覆很快，取還都很順利，物品也完全符合需求。,3612,1470,12797,2025-12-10 14:06,False
7873,5,物品狀況很好，使用起來很方便，謝謝出借！,6176,4524,15071,2025-12-10 14:07,False
7874,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,17,7760,14590,2025-12-10 14:08,False
7875,5,物品狀況很好，使用起來很方便，謝謝出借！,3413,1964,11039,2025-12-10 14:09,False
7876,4,物品狀況很好，使用起來很方便，謝謝出借！,1254,2536,10768,2025-12-10 14:09,False
7877,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3477,9311,13182,2025-12-10 14:10,False
7878,5,物品狀況很好，使用起來很方便，謝謝出借！,7983,15,8390,2025-12-10 14:10,False
7879,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4236,7824,17708,2025-12-10 14:11,False
7880,5,物品狀況很好，使用起來很方便，謝謝出借！,3418,6483,1639,2025-12-10 14:12,False
7881,4,物品狀況很好，使用起來很方便，謝謝出借！,6223,5068,8304,2025-12-10 14:12,False
7882,5,物主回覆很快，取還都很順利，物品也完全符合需求。,2658,1166,5081,2025-12-10 14:14,False
7883,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6765,1641,8076,2025-12-10 14:14,False
7884,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,8131,9218,10262,2025-12-10 14:15,False
7885,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3278,3812,5356,2025-12-10 14:16,False
7886,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6721,7081,6103,2025-12-10 14:16,False
7887,5,物主回覆很快，取還都很順利，物品也完全符合需求。,9345,2092,14175,2025-12-10 14:16,False
7888,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7220,195,12603,2025-12-10 14:17,False
7889,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5733,1171,6691,2025-12-10 14:18,False
7890,5,物品狀況很好，使用起來很方便，謝謝出借！,2612,4795,4922,2025-12-10 14:18,False
7891,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7834,2828,2370,2025-12-10 14:19,False
7892,4,物品狀況很好，使用起來很方便，謝謝出借！,707,3995,8905,2025-12-10 14:19,False
7893,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1442,8159,14816,2025-12-10 14:21,False
7894,4,物品狀況很好，使用起來很方便，謝謝出借！,3647,5736,8716,2025-12-10 14:22,False
7895,5,物主回覆很快，取還都很順利，物品也完全符合需求。,9311,3477,13182,2025-12-10 14:24,False
7896,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,8448,1315,12296,2025-12-10 14:24,False
7897,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,49,811,17101,2025-12-10 14:25,False
7898,4,物品狀況很好，使用起來很方便，謝謝出借！,4518,9872,18590,2025-12-10 14:27,False
7899,5,物品狀況很好，使用起來很方便，謝謝出借！,1152,8547,11431,2025-12-10 14:27,False
7900,4,物品狀況很好，使用起來很方便，謝謝出借！,4767,2144,17432,2025-12-10 14:28,False
7901,5,物品狀況很好，使用起來很方便，謝謝出借！,4017,2297,10925,2025-12-10 14:29,False
7902,4,物品狀況很好，使用起來很方便，謝謝出借！,551,4256,15924,2025-12-10 14:30,False
7903,5,物品狀況很好，使用起來很方便，謝謝出借！,1400,9408,8326,2025-12-10 14:33,False
7904,4,物品狀況很好，使用起來很方便，謝謝出借！,6913,270,14395,2025-12-10 14:35,False
7905,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4165,2282,12514,2025-12-10 14:36,False
7906,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2229,6281,16904,2025-12-10 14:37,False
7907,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2609,9499,15277,2025-12-10 14:40,False
7908,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,8172,7967,18307,2025-12-10 14:42,False
7909,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,407,7727,8451,2025-12-10 14:42,False
7910,4,物主回覆很快，取還都很順利，物品也完全符合需求。,179,9595,16772,2025-12-10 14:46,False
7911,5,物主回覆很快，取還都很順利，物品也完全符合需求。,43,6374,3162,2025-12-10 14:47,False
7912,5,物主回覆很快，取還都很順利，物品也完全符合需求。,2921,567,5338,2025-12-10 14:47,False
7913,5,物主回覆很快，取還都很順利，物品也完全符合需求。,1315,8448,12296,2025-12-10 14:48,False
7914,4,物主回覆很快，取還都很順利，物品也完全符合需求。,8287,5668,6965,2025-12-10 14:49,False
7915,4,物品狀況很好，使用起來很方便，謝謝出借！,4555,3054,18224,2025-12-10 14:49,False
7916,5,物品狀況很好，使用起來很方便，謝謝出借！,8422,4943,5118,2025-12-10 14:49,False
7917,3,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5585,9736,1455,2025-12-10 14:50,False
7918,5,物主回覆很快，取還都很順利，物品也完全符合需求。,7348,2397,10976,2025-12-10 14:50,False
7919,3,物品狀況很好，使用起來很方便，謝謝出借！,680,7743,10176,2025-12-10 14:50,False
7920,5,物品狀況很好，使用起來很方便，謝謝出借！,8706,4345,14357,2025-12-10 14:51,False
7921,5,物主回覆很快，取還都很順利，物品也完全符合需求。,6281,2229,16904,2025-12-10 14:51,False
7922,5,物主回覆很快，取還都很順利，物品也完全符合需求。,9838,4495,4844,2025-12-10 14:51,False
7923,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,8536,3312,14684,2025-12-10 14:52,False
