r_id,is_deleted,create_at,m_id
3237,False,2025-11-23 17:07,8938
3238,False,2025-11-23 17:30,2341
3239,False,2025-11-23 17:37,8450
3240,False,2025-11-23 17:42,3959
3241,False,2025-11-23 17:44,5566
3242,False,2025-11-23 17:45,7163
3243,False,2025-11-23 17:50,861
3244,False,2025-11-23 17:51,8331
3245,False,2025-11-23 18:03,7434
3246,False,2025-11-23 18:15,8564
3247,False,2025-11-23 18:20,5128
3248,False,2025-11-23 18:23,2545
3249,False,2025-11-23 18:25,3109
3250,False,2025-11-23 18:49,871
3251,False,2025-11-23 18:52,8981
3252,False,2025-11-23 18:54,3638
3253,False,2025-11-23 19:10,3343
3254,False,2025-11-23 19:14,1394
3255,False,2025-11-23 19:21,7577
3256,False,2025-11-23 19:23,7542
3257,False,2025-11-23 19:32,938
3258,False,2025-11-23 19:33,6812
3259,False,2025-11-23 19:42,8900
3260,False,2025-11-23 19:45,7118
3261,False,2025-11-23 19:53,8334
3262,False,2025-11-23 19:58,5032
3263,False,2025-11-23 20:11,7230
3264,False,2025-11-23 20:13,2131
3265,False,2025-11-23 20:14,6839
3266,False,2025-11-23 20:15,780
3267,False,2025-11-23 20:18,9734
3268,False,2025-11-23 20:38,2977
3269,False,2025-11-23 20:39,2312
3270,False,2025-11-23 20:43,698
3271,False,2025-11-23 20:45,6206
3272,False,2025-11-23 20:49,3098
3273,False,2025-11-23 20:50,2204
3274,False,2025-11-23 21:01,2856
3275,False,2025-11-23 21:01,3917
3276,True,2025-11-23 21:37,4055
3277,False,2025-11-23 21:48,3460
3278,False,2025-11-23 21:49,8579
3279,False,2025-11-23 21:59,9182
3280,False,2025-11-23 22:04,7025
3281,False,2025-11-23 22:18,1424
3282,False,2025-11-23 22:31,1507
3283,False,2025-11-23 22:31,8017
3284,False,2025-11-23 22:45,7066
3285,False,2025-11-23 22:51,1593
3286,False,2025-11-23 22:57,2209
3287,False,2025-11-23 23:03,3498
3288,False,2025-11-23 23:12,2954
3289,False,2025-11-23 23:12,2727
3290,False,2025-11-23 23:13,5619
3291,False,2025-11-23 23:24,8754
3292,False,2025-11-23 23:29,7064
3293,False,2025-11-23 23:50,2425
3294,False,2025-11-23 23:52,5173
3295,False,2025-11-24 00:00,5437
3296,False,2025-11-24 00:03,1766
3297,False,2025-11-24 00:10,9516
3298,False,2025-11-24 00:16,993
3299,False,2025-11-24 00:19,7813
3300,False,2025-11-24 00:34,8309
3301,False,2025-11-24 00:36,1189
3302,False,2025-11-24 00:40,991
3303,False,2025-11-24 00:41,1609
3304,False,2025-11-24 00:42,8361
3305,False,2025-11-24 00:44,5580
3306,False,2025-11-24 00:54,3535
3307,False,2025-11-24 01:04,687
3308,False,2025-11-24 01:18,8515
3309,False,2025-11-24 01:37,7149
3310,False,2025-11-24 01:39,8143
3311,False,2025-11-24 01:48,3404
3312,False,2025-11-24 01:54,6960
3313,False,2025-11-24 01:54,7907
3314,False,2025-11-24 01:55,8444
3315,False,2025-11-24 01:59,8196
3316,False,2025-11-24 02:04,4523
3317,False,2025-11-24 02:09,7125
3318,False,2025-11-24 02:09,469
3319,False,2025-11-24 02:16,246
3320,False,2025-11-24 02:18,3171
3321,False,2025-11-24 02:25,2001
3322,False,2025-11-24 02:27,7081
3323,False,2025-11-24 02:30,2162
3324,False,2025-11-24 02:35,2612
3325,False,2025-11-24 03:08,7852
3326,False,2025-11-24 03:18,1842
3327,False,2025-11-24 03:28,9788
3328,False,2025-11-24 03:37,3636
3329,False,2025-11-24 03:40,7049
3330,False,2025-11-24 03:59,9156
3331,False,2025-11-24 04:01,318
3332,False,2025-11-24 04:02,8337
3333,False,2025-11-24 04:05,8831
3334,False,2025-11-24 04:05,2596
3335,False,2025-11-24 04:12,3558
3336,False,2025-11-24 04:41,3761
3337,False,2025-11-24 04:43,9490
3338,False,2025-11-24 04:45,1986
3339,False,2025-11-24 04:51,8718
3340,False,2025-11-24 04:54,6443
3341,False,2025-11-24 04:57,5716
3342,False,2025-11-24 05:04,2525
3343,False,2025-11-24 05:15,9608
3344,False,2025-11-24 05:17,3413
3345,False,2025-11-24 05:29,5889
3346,False,2025-11-24 05:38,1168
3347,False,2025-11-24 05:59,6117
3348,False,2025-11-24 06:20,2129
3349,False,2025-11-24 06:31,314
3350,False,2025-11-24 06:33,2957
3351,False,2025-11-24 06:35,8450
3352,False,2025-11-24 06:36,4265
3353,False,2025-11-24 06:50,8968
3354,False,2025-11-24 07:11,392
3355,False,2025-11-24 07:18,9412
3356,False,2025-11-24 07:21,6080
3357,False,2025-11-24 07:22,6575
3358,False,2025-11-24 07:29,6498
3359,False,2025-11-24 07:37,2963
3360,False,2025-11-24 08:07,4803
3361,False,2025-11-24 08:13,578
3362,False,2025-11-24 08:34,1206
3363,False,2025-11-24 08:35,9623
3364,False,2025-11-24 08:37,6159
3365,False,2025-11-24 08:38,8458
3366,False,2025-11-24 08:41,6001
3367,False,2025-11-24 08:47,7812
3368,False,2025-11-24 09:08,1731
3369,False,2025-11-24 09:08,1904
3370,False,2025-11-24 09:12,4967
3371,False,2025-11-24 09:24,1435
3372,False,2025-11-24 09:25,3140
3373,False,2025-11-24 09:26,7921
3374,False,2025-11-24 09:29,6003
3375,False,2025-11-24 09:29,5298
3376,False,2025-11-24 09:33,874
3377,False,2025-11-24 09:43,1798
3378,False,2025-11-24 09:52,6167
3379,False,2025-11-24 10:02,9575
3380,False,2025-11-24 10:08,1027
3381,False,2025-11-24 10:09,8239
3382,False,2025-11-24 10:20,7322
3383,False,2025-11-24 10:30,9271
3384,False,2025-11-24 10:38,1909
3385,False,2025-11-24 10:55,7273
3386,False,2025-11-24 10:59,5882
3387,False,2025-11-24 11:02,7050
3388,False,2025-11-24 11:37,9228
3389,False,2025-11-24 11:41,4678
3390,False,2025-11-24 11:48,3826
3391,False,2025-11-24 12:00,4574
3392,False,2025-11-24 12:20,6220
3393,False,2025-11-24 12:53,8987
3394,False,2025-11-24 12:57,844
3395,False,2025-11-24 13:07,6294
3396,False,2025-11-24 13:13,8181
3397,False,2025-11-24 13:20,8158
3398,False,2025-11-24 13:28,8612
3399,False,2025-11-24 13:29,8767
3400,False,2025-11-24 13:33,7753
3401,False,2025-11-24 13:44,2086
3402,False,2025-11-24 13:55,3680
3403,False,2025-11-24 13:57,1520
3404,False,2025-11-24 14:08,7107
3405,False,2025-11-24 14:15,2018
3406,False,2025-11-24 14:18,2615
3407,False,2025-11-24 14:22,4174
3408,False,2025-11-24 14:24,2154
3409,False,2025-11-24 14:29,2082
3410,False,2025-11-24 14:29,2932
3411,False,2025-11-24 14:44,8248
3412,False,2025-11-24 14:46,8701
3413,False,2025-11-24 14:50,9043
3414,False,2025-11-24 14:51,6207
3415,False,2025-11-24 15:01,1271
3416,False,2025-11-24 15:06,1335
3417,False,2025-11-24 15:17,1488
3418,False,2025-11-24 15:17,7696
3419,False,2025-11-24 15:19,2269
3420,False,2025-11-24 15:22,5327
3421,False,2025-11-24 15:23,9199
3422,False,2025-11-24 15:32,805
3423,False,2025-11-24 15:40,4356
3424,False,2025-11-24 15:45,296
3425,False,2025-11-24 15:49,2558
3426,False,2025-11-24 15:58,1573
3427,False,2025-11-24 16:01,1900
3428,False,2025-11-24 16:10,8313
3429,False,2025-11-24 16:17,4602
3430,False,2025-11-24 16:23,6281
3431,False,2025-11-24 16:24,6210
3432,False,2025-11-24 16:28,5932
3433,False,2025-11-24 16:38,9816
3434,False,2025-11-24 16:44,1981
3435,False,2025-11-24 17:03,3363
3436,False,2025-11-24 17:05,7967
3437,False,2025-11-24 17:12,7295
3438,False,2025-11-24 17:13,7235
3439,False,2025-11-24 17:13,6343
3440,False,2025-11-24 17:23,4265
3441,False,2025-11-24 17:26,3099
3442,False,2025-11-24 17:28,2021
3443,False,2025-11-24 17:30,456
3444,False,2025-11-24 17:31,8599
3445,False,2025-11-24 17:38,4276
3446,False,2025-11-24 17:43,881
3447,False,2025-11-24 17:45,1457
3448,False,2025-11-24 17:45,7986
3449,False,2025-11-24 17:47,4334
3450,False,2025-11-24 18:00,4214
3451,False,2025-11-24 18:04,5208
3452,False,2025-11-24 18:26,6888
3453,False,2025-11-24 18:29,9729
3454,False,2025-11-24 18:31,6720
3455,False,2025-11-24 18:42,7983
3456,False,2025-11-24 19:12,6184
3457,False,2025-11-24 19:13,4556
3458,False,2025-11-24 19:17,8230
3459,False,2025-11-24 19:24,2305
3460,False,2025-11-24 19:28,5473
3461,False,2025-11-24 19:40,8921
3462,False,2025-11-24 19:57,8341
3463,False,2025-11-24 20:17,9335
3464,False,2025-11-24 20:21,4460
3465,False,2025-11-24 20:34,3925
3466,False,2025-11-24 20:43,2443
3467,False,2025-11-24 20:44,2314
3468,False,2025-11-24 20:48,455
3469,False,2025-11-24 20:52,3452
3470,False,2025-11-24 20:57,1754
3471,False,2025-11-24 21:01,6383
3472,False,2025-11-24 21:06,5099
3473,False,2025-11-24 21:39,6022
3474,False,2025-11-24 21:40,7318
3475,False,2025-11-24 21:47,9803
3476,False,2025-11-24 21:50,106
3477,False,2025-11-24 21:52,5025
3478,False,2025-11-24 22:21,7131
3479,False,2025-11-24 22:46,8437
3480,False,2025-11-24 22:49,8145
3481,False,2025-11-24 22:55,4617
3482,False,2025-11-24 22:55,5981
3483,False,2025-11-24 23:01,5940
3484,False,2025-11-24 23:07,6848
3485,False,2025-11-24 23:11,6695
3486,False,2025-11-24 23:23,1171
3487,False,2025-11-24 23:25,7224
3488,False,2025-11-24 23:25,6535
3489,False,2025-11-24 23:34,4782
3490,False,2025-11-25 00:01,508
3491,False,2025-11-25 00:02,9828
3492,False,2025-11-25 00:15,5613
3493,False,2025-11-25 00:25,9649
3494,False,2025-11-25 00:33,8861
3495,False,2025-11-25 00:42,3057
3496,False,2025-11-25 01:07,3022
3497,False,2025-11-25 01:08,7392
3498,False,2025-11-25 01:13,8198
3499,False,2025-11-25 01:19,5186
3500,False,2025-11-25 01:27,9848
3501,False,2025-11-25 01:33,3600
3502,False,2025-11-25 01:53,4926
3503,False,2025-11-25 01:53,9258
3504,False,2025-11-25 01:53,4414
3505,False,2025-11-25 02:00,8423
3506,False,2025-11-25 02:24,1584
3507,False,2025-11-25 02:25,733
3508,False,2025-11-25 02:30,1549
3509,False,2025-11-25 02:38,3232
3510,False,2025-11-25 02:42,2047
3511,False,2025-11-25 02:44,4303
3512,False,2025-11-25 02:44,9701
3513,False,2025-11-25 02:46,2950
3514,False,2025-11-25 02:50,5806
3515,False,2025-11-25 03:12,8866
3516,False,2025-11-25 03:15,8836
3517,False,2025-11-25 03:28,8925
3518,False,2025-11-25 03:30,1593
3519,False,2025-11-25 03:38,7840
3520,False,2025-11-25 03:41,4881
3521,False,2025-11-25 03:45,5815
3522,False,2025-11-25 03:49,1323
3523,False,2025-11-25 03:53,648
3524,False,2025-11-25 04:12,61
3525,False,2025-11-25 04:19,9067
3526,False,2025-11-25 04:20,5577
3527,False,2025-11-25 04:31,2308
3528,False,2025-11-25 04:33,6113
3529,False,2025-11-25 04:34,3324
3530,False,2025-11-25 04:35,5739
3531,False,2025-11-25 04:37,1499
3532,False,2025-11-25 04:38,5069
3533,False,2025-11-25 04:38,4657
3534,False,2025-11-25 04:57,2558
3535,False,2025-11-25 05:00,1610
3536,False,2025-11-25 05:11,5808
3537,False,2025-11-25 05:15,8143
3538,False,2025-11-25 05:16,8652
3539,False,2025-11-25 05:25,5599
3540,False,2025-11-25 05:25,7644
3541,False,2025-11-25 05:27,7009
3542,False,2025-11-25 05:28,3717
3543,False,2025-11-25 05:32,8646
3544,False,2025-11-25 05:33,9092
3545,False,2025-11-25 05:44,3304
3546,False,2025-11-25 05:54,3116
3547,False,2025-11-25 06:06,3785
3548,False,2025-11-25 06:10,6743
3549,False,2025-11-25 06:24,822
3550,False,2025-11-25 06:28,9341
3551,False,2025-11-25 06:35,4392
3552,False,2025-11-25 06:47,32
3553,False,2025-11-25 06:50,2486
3554,False,2025-11-25 07:11,7390
3555,False,2025-11-25 07:17,1155
3556,False,2025-11-25 07:23,7902
3557,False,2025-11-25 08:00,8769
3558,False,2025-11-25 08:01,9245
3559,False,2025-11-25 08:04,5366
3560,False,2025-11-25 08:06,703
3561,False,2025-11-25 08:06,9951
3562,False,2025-11-25 08:19,146
3563,False,2025-11-25 08:30,7266
3564,False,2025-11-25 08:51,1236
3565,False,2025-11-25 08:52,4056
3566,False,2025-11-25 08:55,7619
3567,False,2025-11-25 08:59,2691
3568,False,2025-11-25 09:00,2873
3569,False,2025-11-25 09:09,6273
3570,False,2025-11-25 09:19,5496
3571,False,2025-11-25 09:28,4019
3572,False,2025-11-25 09:46,1940
3573,False,2025-11-25 09:47,5876
3574,False,2025-11-25 09:58,9996
3575,False,2025-11-25 10:06,8920
3576,False,2025-11-25 10:10,471
3577,False,2025-11-25 10:15,8929
3578,False,2025-11-25 10:20,296
3579,False,2025-11-25 10:28,6147
3580,False,2025-11-25 10:38,7728
3581,False,2025-11-25 10:41,7385
3582,False,2025-11-25 10:50,9763
3583,False,2025-11-25 10:52,5849
3584,False,2025-11-25 10:56,5814
3585,False,2025-11-25 11:01,2912
3586,False,2025-11-25 11:01,7988
3587,False,2025-11-25 11:16,1747
3588,False,2025-11-25 11:20,2024
3589,False,2025-11-25 11:26,648
3590,False,2025-11-25 11:39,6383
3591,False,2025-11-25 11:43,6325
3592,False,2025-11-25 11:45,2933
3593,False,2025-11-25 11:48,173
3594,False,2025-11-25 11:49,6706
3595,False,2025-11-25 11:50,8035
3596,False,2025-11-25 11:51,6095
3597,False,2025-11-25 11:54,3297
3598,False,2025-11-25 11:58,7151
3599,False,2025-11-25 11:58,3555
3600,False,2025-11-25 11:59,3202
3601,False,2025-11-25 12:01,5808
3602,False,2025-11-25 12:05,4559
3603,False,2025-11-25 12:07,3518
3604,False,2025-11-25 12:15,7121
3605,False,2025-11-25 12:22,4782
3606,False,2025-11-25 12:33,58
3607,False,2025-11-25 12:59,4334
3608,False,2025-11-25 13:08,6756
3609,False,2025-11-25 13:13,6392
3610,True,2025-11-25 13:17,3867
3611,False,2025-11-25 13:39,8704
3612,False,2025-11-25 13:45,8904
3613,False,2025-11-25 13:48,8099
3614,False,2025-11-25 13:50,67
3615,False,2025-11-25 13:52,5512
3616,False,2025-11-25 14:06,7720
3617,False,2025-11-25 14:06,7009
3618,False,2025-11-25 14:09,8670
3619,False,2025-11-25 14:12,9047
3620,False,2025-11-25 14:20,3946
3621,False,2025-11-25 14:25,9450
3622,False,2025-11-25 14:29,962
3623,False,2025-11-25 14:41,3187
3624,False,2025-11-25 15:00,112
3625,False,2025-11-25 15:06,8720
3626,False,2025-11-25 15:06,1254
3627,False,2025-11-25 15:08,3204
3628,False,2025-11-25 15:13,8444
3629,False,2025-11-25 15:24,8615
3630,False,2025-11-25 15:40,900
3631,False,2025-11-25 15:44,1111
3632,False,2025-11-25 15:48,6063
3633,False,2025-11-25 15:54,8904
3634,False,2025-11-25 15:59,3740
3635,False,2025-11-25 16:01,2461
3636,False,2025-11-25 16:03,4610
3637,False,2025-11-25 16:03,2141
3638,False,2025-11-25 16:10,8158
3639,False,2025-11-25 16:41,3284
3640,False,2025-11-25 16:45,5452
3641,False,2025-11-25 16:48,5437
3642,False,2025-11-25 17:16,8513
3643,False,2025-11-25 17:19,1430
3644,False,2025-11-25 17:21,8075
3645,False,2025-11-25 17:29,7284
3646,False,2025-11-25 18:23,431
3647,False,2025-11-25 18:24,4512
3648,False,2025-11-25 18:45,4322
3649,False,2025-11-25 18:51,7025
3650,False,2025-11-25 18:57,4624
3651,False,2025-11-25 18:59,6433
3652,False,2025-11-25 19:07,7802
3653,False,2025-11-25 19:11,1538
3654,False,2025-11-25 19:12,7385
3655,False,2025-11-25 19:14,8974
3656,False,2025-11-25 19:39,3438
3657,False,2025-11-25 19:59,2089
3658,False,2025-11-25 20:03,2587
3659,False,2025-11-25 20:08,2985
3660,False,2025-11-25 20:24,4149
3661,False,2025-11-25 20:35,9341
3662,False,2025-11-25 20:36,7232
3663,False,2025-11-25 20:55,9341
3664,False,2025-11-25 21:13,2407
3665,False,2025-11-25 21:27,9733
3666,False,2025-11-25 21:29,5873
3667,False,2025-11-25 21:42,7406
3668,False,2025-11-25 21:46,2790
3669,False,2025-11-25 21:49,7328
3670,False,2025-11-25 21:50,6122
3671,False,2025-11-25 22:13,7472
3672,False,2025-11-25 22:16,3377
3673,False,2025-11-25 22:17,9205
3674,False,2025-11-25 22:22,8162
3675,False,2025-11-25 22:32,3881
3676,False,2025-11-25 23:02,6235
3677,False,2025-11-25 23:13,6493
3678,False,2025-11-25 23:20,8599
3679,False,2025-11-25 23:21,5932
3680,True,2025-11-25 23:32,356
3681,False,2025-11-25 23:37,9382
3682,False,2025-11-25 23:50,3396
3683,False,2025-11-25 23:51,7911
3684,False,2025-11-26 00:15,1526
3685,False,2025-11-26 00:19,64
3686,False,2025-11-26 00:33,3628
3687,False,2025-11-26 00:40,3794
3688,False,2025-11-26 00:48,6500
3689,False,2025-11-26 00:51,9595
3690,False,2025-11-26 00:56,4491
3691,False,2025-11-26 00:58,3208
3692,False,2025-11-26 01:00,1749
3693,False,2025-11-26 01:00,555
3694,False,2025-11-26 01:10,1420
3695,False,2025-11-26 01:11,1312
3696,False,2025-11-26 01:35,5868
3697,False,2025-11-26 01:47,5896
3698,False,2025-11-26 02:16,1046
3699,False,2025-11-26 02:44,2425
3700,False,2025-11-26 02:47,49
3701,False,2025-11-26 02:49,2373
3702,False,2025-11-26 02:51,5751
3703,False,2025-11-26 02:54,1315
3704,False,2025-11-26 02:59,4694
3705,False,2025-11-26 03:10,7708
3706,False,2025-11-26 03:16,1918
3707,False,2025-11-26 03:18,8376
3708,False,2025-11-26 03:24,4097
3709,False,2025-11-26 03:36,7282
3710,False,2025-11-26 03:41,3152
3711,False,2025-11-26 03:43,7423
3712,False,2025-11-26 03:44,8275
3713,False,2025-11-26 03:48,2946
3714,False,2025-11-26 04:24,3430
3715,False,2025-11-26 04:29,9459
3716,False,2025-11-26 04:38,8036
3717,False,2025-11-26 04:56,9649
3718,False,2025-11-26 05:06,9936
3719,False,2025-11-26 05:13,6644
3720,False,2025-11-26 05:13,1729
3721,False,2025-11-26 05:15,544
3722,False,2025-11-26 05:18,612
3723,False,2025-11-26 05:21,4958
3724,False,2025-11-26 05:23,4898
3725,False,2025-11-26 05:43,6762
3726,False,2025-11-26 05:45,3199
3727,False,2025-11-26 05:55,5278
3728,False,2025-11-26 06:00,997
3729,False,2025-11-26 06:09,3124
3730,False,2025-11-26 06:12,1550
3731,False,2025-11-26 06:15,427
3732,False,2025-11-26 06:26,4252
3733,False,2025-11-26 06:28,654
3734,False,2025-11-26 06:29,7516
3735,False,2025-11-26 06:32,8506
3736,False,2025-11-26 06:41,5579
3737,False,2025-11-26 06:55,8832
3738,False,2025-11-26 07:00,2071
3739,False,2025-11-26 07:03,5230
3740,False,2025-11-26 07:09,4213
3741,False,2025-11-26 07:10,3634
3742,False,2025-11-26 07:17,5065
3743,False,2025-11-26 07:26,5998
3744,False,2025-11-26 07:32,4080
3745,False,2025-11-26 07:43,3384
3746,False,2025-11-26 07:52,7812
3747,False,2025-11-26 07:58,1232
3748,False,2025-11-26 08:10,9532
3749,False,2025-11-26 08:29,6135
3750,False,2025-11-26 08:34,6843
3751,False,2025-11-26 08:42,1529
3752,False,2025-11-26 08:51,3504
3753,False,2025-11-26 08:56,6858
3754,False,2025-11-26 09:25,2816
3755,False,2025-11-26 09:32,4276
3756,False,2025-11-26 09:43,1725
3757,False,2025-11-26 09:46,1947
3758,False,2025-11-26 09:47,2661
3759,False,2025-11-26 10:19,5817
3760,False,2025-11-26 10:42,4409
3761,False,2025-11-26 10:43,9211
3762,False,2025-11-26 10:55,6754
3763,False,2025-11-26 10:59,8368
3764,False,2025-11-26 11:29,6803
3765,False,2025-11-26 11:38,2756
3766,False,2025-11-26 11:52,6839
3767,False,2025-11-26 11:53,7054
3768,False,2025-11-26 11:56,8652
3769,False,2025-11-26 12:01,8882
3770,False,2025-11-26 12:08,2330
3771,False,2025-11-26 12:14,9652
3772,False,2025-11-26 12:18,2356
3773,False,2025-11-26 12:40,7758
3774,False,2025-11-26 12:58,3332
3775,False,2025-11-26 13:00,8684
3776,False,2025-11-26 13:04,9528
3777,False,2025-11-26 13:10,4920
3778,False,2025-11-26 13:25,1145
3779,False,2025-11-26 13:27,3741
3780,False,2025-11-26 13:41,9531
3781,False,2025-11-26 13:41,7348
3782,False,2025-11-26 13:44,6927
3783,False,2025-11-26 14:01,8095
3784,False,2025-11-26 14:32,5227
3785,False,2025-11-26 14:33,6748
3786,False,2025-11-26 14:37,2542
3787,False,2025-11-26 14:46,1589
3788,False,2025-11-26 14:47,395
3789,True,2025-11-26 14:55,9913
3790,False,2025-11-26 15:04,3183
3791,False,2025-11-26 15:04,7931
3792,False,2025-11-26 15:35,484
3793,False,2025-11-26 15:42,4199
3794,False,2025-11-26 15:44,928
3795,False,2025-11-26 15:48,7493
3796,False,2025-11-26 15:55,3782
3797,False,2025-11-26 15:58,9146
3798,False,2025-11-26 16:10,8047
3799,False,2025-11-26 16:18,7392
3800,False,2025-11-26 16:29,9275
3801,False,2025-11-26 16:36,3058
3802,False,2025-11-26 16:45,2495
3803,False,2025-11-26 16:52,885
3804,False,2025-11-26 17:06,5501
3805,False,2025-11-26 17:08,9257
3806,False,2025-11-26 17:12,1529
3807,False,2025-11-26 17:20,7358
3808,False,2025-11-26 17:21,8233
3809,False,2025-11-26 17:37,8055
3810,False,2025-11-26 17:39,7741
3811,False,2025-11-26 17:48,431
3812,False,2025-11-26 17:50,8564
3813,False,2025-11-26 17:50,9459
3814,False,2025-11-26 17:58,7473
3815,False,2025-11-26 18:02,4106
3816,False,2025-11-26 18:08,241
3817,False,2025-11-26 18:11,1470
3818,False,2025-11-26 18:14,1363
3819,False,2025-11-26 18:22,6580
3820,False,2025-11-26 18:30,9064
3821,False,2025-11-26 18:31,9310
3822,False,2025-11-26 18:42,2686
3823,False,2025-11-26 18:46,5940
3824,False,2025-11-26 18:48,8079
3825,False,2025-11-26 18:57,4055
3826,False,2025-11-26 19:01,9904
3827,False,2025-11-26 19:09,7292
3828,False,2025-11-26 19:09,5849
3829,False,2025-11-26 19:16,7644
3830,False,2025-11-26 19:18,4031
3831,False,2025-11-26 19:35,962
3832,False,2025-11-26 19:37,7169
3833,False,2025-11-26 19:42,5401
3834,False,2025-11-26 19:45,1348
3835,False,2025-11-26 19:47,2204
3836,False,2025-11-26 20:01,4033
3837,False,2025-11-26 20:03,1202
3838,False,2025-11-26 20:07,8017
3839,False,2025-11-26 20:08,7095
3840,False,2025-11-26 20:15,9564
3841,False,2025-11-26 20:34,5172
3842,False,2025-11-26 20:35,1195
3843,False,2025-11-26 20:55,4379
3844,False,2025-11-26 20:58,821
3845,False,2025-11-26 21:02,3345
3846,False,2025-11-26 21:07,3997
3847,False,2025-11-26 21:12,9833
3848,False,2025-11-26 21:20,3598
3849,False,2025-11-26 21:26,5234
3850,False,2025-11-26 21:31,415
3851,False,2025-11-26 21:41,225
3852,False,2025-11-26 21:51,1550
3853,False,2025-11-26 21:56,7223
3854,False,2025-11-26 21:59,9285
3855,False,2025-11-26 22:01,9620
3856,False,2025-11-26 22:01,1353
3857,False,2025-11-26 22:04,5501
3858,False,2025-11-26 22:05,5985
3859,False,2025-11-26 22:28,6307
3860,False,2025-11-26 22:29,55
3861,False,2025-11-26 22:31,7874
3862,False,2025-11-26 22:32,5589
3863,False,2025-11-26 22:35,9886
3864,False,2025-11-26 22:47,2001
3865,False,2025-11-26 23:01,7485
3866,False,2025-11-26 23:08,395
3867,False,2025-11-26 23:17,1362
3868,False,2025-11-26 23:19,4508
3869,False,2025-11-26 23:24,3166
3870,False,2025-11-26 23:34,8988
3871,False,2025-11-26 23:39,2537
3872,False,2025-11-27 00:03,5263
3873,False,2025-11-27 00:07,6985
3874,False,2025-11-27 00:08,6827
3875,False,2025-11-27 00:11,5959
3876,False,2025-11-27 00:15,4799
3877,False,2025-11-27 00:20,1815
3878,False,2025-11-27 00:21,2485
3879,False,2025-11-27 00:30,6832
3880,False,2025-11-27 00:48,1027
3881,False,2025-11-27 00:49,4166
3882,False,2025-11-27 01:02,1535
3883,False,2025-11-27 01:07,2542
3884,False,2025-11-27 01:12,8721
3885,False,2025-11-27 01:14,5739
3886,False,2025-11-27 01:15,2274
3887,False,2025-11-27 01:23,51
3888,False,2025-11-27 01:26,373
3889,False,2025-11-27 01:28,8684
3890,False,2025-11-27 01:34,1422
3891,False,2025-11-27 01:45,5125
3892,False,2025-11-27 02:01,9225
3893,False,2025-11-27 02:02,1127
3894,False,2025-11-27 02:07,1730
3895,False,2025-11-27 02:11,6528
3896,False,2025-11-27 02:13,3941
3897,False,2025-11-27 02:16,9210
3898,False,2025-11-27 02:27,702
3899,False,2025-11-27 02:29,4736
3900,False,2025-11-27 02:30,3568
3901,False,2025-11-27 02:33,6840
3902,False,2025-11-27 02:43,3951
3903,False,2025-11-27 02:50,5620
3904,False,2025-11-27 02:57,1966
3905,False,2025-11-27 02:58,9480
3906,False,2025-11-27 02:59,339
3907,False,2025-11-27 03:04,666
3908,False,2025-11-27 03:07,3784
3909,False,2025-11-27 03:21,1775
3910,False,2025-11-27 03:38,8110
3911,False,2025-11-27 03:39,9615
3912,False,2025-11-27 03:42,8491
3913,False,2025-11-27 04:01,6315
3914,False,2025-11-27 04:19,2356
3915,False,2025-11-27 04:20,5849
3916,False,2025-11-27 04:22,6004
3917,False,2025-11-27 04:31,7027
3918,False,2025-11-27 04:34,3565
3919,False,2025-11-27 04:50,9363
3920,False,2025-11-27 05:03,2426
3921,False,2025-11-27 05:06,4925
3922,False,2025-11-27 05:16,3634
3923,False,2025-11-27 05:25,9846
3924,False,2025-11-27 05:30,8104
3925,False,2025-11-27 05:57,9795
3926,False,2025-11-27 05:58,4500
3927,False,2025-11-27 06:03,746
3928,False,2025-11-27 06:04,2331
3929,False,2025-11-27 06:18,7696
3930,False,2025-11-27 06:25,6771
3931,False,2025-11-27 06:36,4139
3932,False,2025-11-27 06:45,1902
3933,False,2025-11-27 06:55,9537
3934,False,2025-11-27 06:57,1004
3935,False,2025-11-27 07:04,6270
3936,False,2025-11-27 07:11,8109
3937,False,2025-11-27 07:24,4587
3938,False,2025-11-27 07:38,8495
3939,False,2025-11-27 07:42,7031
3940,False,2025-11-27 07:54,3853
3941,False,2025-11-27 07:54,1587
3942,False,2025-11-27 08:03,518
3943,False,2025-11-27 08:08,803
3944,False,2025-11-27 08:22,4168
3945,False,2025-11-27 08:28,4613
3946,False,2025-11-27 08:31,7675
3947,False,2025-11-27 08:36,3609
3948,False,2025-11-27 08:41,2933
3949,False,2025-11-27 08:42,9788
3950,False,2025-11-27 08:42,2159
3951,False,2025-11-27 08:45,9231
3952,False,2025-11-27 08:46,6901
3953,False,2025-11-27 08:48,4680
3954,False,2025-11-27 08:51,2727
3955,False,2025-11-27 08:56,4853
3956,False,2025-11-27 08:59,3884
3957,False,2025-11-27 09:02,1357
3958,False,2025-11-27 09:11,1268
3959,False,2025-11-27 09:18,6495
3960,False,2025-11-27 09:18,5892
3961,False,2025-11-27 09:21,3987
3962,False,2025-11-27 09:23,2985
3963,False,2025-11-27 09:43,6731
3964,False,2025-11-27 09:52,5882
3965,False,2025-11-27 09:55,478
3966,False,2025-11-27 10:02,4927
3967,False,2025-11-27 10:06,2559
3968,False,2025-11-27 10:10,3554
3969,False,2025-11-27 10:22,5695
3970,False,2025-11-27 10:29,8196
3971,False,2025-11-27 10:31,9516
3972,False,2025-11-27 10:32,7447
3973,False,2025-11-27 10:40,508
3974,False,2025-11-27 10:47,9313
3975,False,2025-11-27 10:55,8595
